O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
49-3051.00	1.B.1.d	Social	OI	1.09	11/2023	Machine Learning
49-3051.00	1.B.1.e	Enterprising	OI	1.67	11/2023	Machine Learning
49-3051.00	1.B.1.f	Conventional	OI	3.97	11/2023	Machine Learning
49-3051.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-3051.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-3051.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-3052.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-3052.00	1.B.1.b	Investigative	OI	3.10	11/2023	Machine Learning
49-3052.00	1.B.1.c	Artistic	OI	1.18	11/2023	Machine Learning
49-3052.00	1.B.1.d	Social	OI	1.44	11/2023	Machine Learning
49-3052.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
49-3052.00	1.B.1.f	Conventional	OI	3.58	11/2023	Machine Learning
49-3052.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-3052.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-3052.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
49-3053.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-3053.00	1.B.1.b	Investigative	OI	2.68	11/2023	Machine Learning
49-3053.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-3053.00	1.B.1.d	Social	OI	1.08	11/2023	Machine Learning
49-3053.00	1.B.1.e	Enterprising	OI	1.24	11/2023	Machine Learning
49-3053.00	1.B.1.f	Conventional	OI	4.18	11/2023	Machine Learning
49-3053.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-3053.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-3053.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-3091.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-3091.00	1.B.1.b	Investigative	OI	1.76	11/2023	Machine Learning
49-3091.00	1.B.1.c	Artistic	OI	1.15	11/2023	Machine Learning
49-3091.00	1.B.1.d	Social	OI	1.74	11/2023	Machine Learning
49-3091.00	1.B.1.e	Enterprising	OI	1.85	11/2023	Machine Learning
49-3091.00	1.B.1.f	Conventional	OI	3.61	11/2023	Machine Learning
49-3091.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-3091.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-3091.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-3092.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-3092.00	1.B.1.b	Investigative	OI	2.61	11/2023	Machine Learning
49-3092.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-3092.00	1.B.1.d	Social	OI	1.62	11/2023	Machine Learning
49-3092.00	1.B.1.e	Enterprising	OI	1.28	11/2023	Machine Learning
49-3092.00	1.B.1.f	Conventional	OI	4.01	11/2023	Machine Learning
49-3092.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-3092.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-3092.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-3093.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-3093.00	1.B.1.b	Investigative	OI	1.76	11/2023	Machine Learning
49-3093.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-3093.00	1.B.1.d	Social	OI	1.76	11/2023	Machine Learning
49-3093.00	1.B.1.e	Enterprising	OI	1.57	11/2023	Machine Learning
49-3093.00	1.B.1.f	Conventional	OI	3.43	11/2023	Machine Learning
49-3093.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-3093.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-3093.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9011.00	1.B.1.a	Realistic	OI	6.88	11/2023	Machine Learning
49-9011.00	1.B.1.b	Investigative	OI	1.75	11/2023	Machine Learning
49-9011.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9011.00	1.B.1.d	Social	OI	1.49	11/2023	Machine Learning
49-9011.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
49-9011.00	1.B.1.f	Conventional	OI	3.83	11/2023	Machine Learning
49-9011.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9011.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9011.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9012.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9012.00	1.B.1.b	Investigative	OI	2.85	11/2023	Machine Learning
49-9012.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9012.00	1.B.1.d	Social	OI	1.19	11/2023	Machine Learning
49-9012.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
49-9012.00	1.B.1.f	Conventional	OI	4.75	11/2023	Machine Learning
49-9012.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9012.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9012.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9021.00	1.B.1.a	Realistic	OI	6.92	11/2023	Machine Learning
49-9021.00	1.B.1.b	Investigative	OI	2.74	11/2023	Machine Learning
49-9021.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9021.00	1.B.1.d	Social	OI	1.50	11/2023	Machine Learning
49-9021.00	1.B.1.e	Enterprising	OI	1.35	11/2023	Machine Learning
49-9021.00	1.B.1.f	Conventional	OI	4.48	11/2023	Machine Learning
49-9021.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9021.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9021.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9031.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9031.00	1.B.1.b	Investigative	OI	2.12	11/2023	Machine Learning
49-9031.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9031.00	1.B.1.d	Social	OI	1.65	11/2023	Machine Learning
49-9031.00	1.B.1.e	Enterprising	OI	1.48	11/2023	Machine Learning
49-9031.00	1.B.1.f	Conventional	OI	5.00	11/2023	Machine Learning
49-9031.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9031.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9031.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9041.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9041.00	1.B.1.b	Investigative	OI	2.98	11/2023	Machine Learning
49-9041.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9041.00	1.B.1.d	Social	OI	1.00	11/2023	Machine Learning
49-9041.00	1.B.1.e	Enterprising	OI	1.16	11/2023	Machine Learning
49-9041.00	1.B.1.f	Conventional	OI	4.38	11/2023	Machine Learning
49-9041.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9041.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9041.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
49-9043.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9043.00	1.B.1.b	Investigative	OI	2.15	11/2023	Machine Learning
49-9043.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9043.00	1.B.1.d	Social	OI	1.00	11/2023	Machine Learning
49-9043.00	1.B.1.e	Enterprising	OI	1.20	11/2023	Machine Learning
49-9043.00	1.B.1.f	Conventional	OI	4.48	11/2023	Machine Learning
49-9043.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9043.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9043.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9044.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9044.00	1.B.1.b	Investigative	OI	2.53	11/2023	Machine Learning
49-9044.00	1.B.1.c	Artistic	OI	1.84	11/2023	Machine Learning
49-9044.00	1.B.1.d	Social	OI	1.00	11/2023	Machine Learning
49-9044.00	1.B.1.e	Enterprising	OI	1.09	11/2023	Machine Learning
49-9044.00	1.B.1.f	Conventional	OI	3.59	11/2023	Machine Learning
49-9044.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9044.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9044.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9045.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9045.00	1.B.1.b	Investigative	OI	2.20	11/2023	Machine Learning
49-9045.00	1.B.1.c	Artistic	OI	1.31	11/2023	Machine Learning
49-9045.00	1.B.1.d	Social	OI	1.02	11/2023	Machine Learning
49-9045.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
49-9045.00	1.B.1.f	Conventional	OI	3.55	11/2023	Machine Learning
49-9045.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9045.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9045.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9051.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9051.00	1.B.1.b	Investigative	OI	2.63	11/2023	Machine Learning
49-9051.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9051.00	1.B.1.d	Social	OI	1.19	11/2023	Machine Learning
49-9051.00	1.B.1.e	Enterprising	OI	1.72	11/2023	Machine Learning
49-9051.00	1.B.1.f	Conventional	OI	3.67	11/2023	Machine Learning
49-9051.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9051.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9051.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9052.00	1.B.1.a	Realistic	OI	6.42	11/2023	Machine Learning
49-9052.00	1.B.1.b	Investigative	OI	2.42	11/2023	Machine Learning
49-9052.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9052.00	1.B.1.d	Social	OI	1.60	11/2023	Machine Learning
49-9052.00	1.B.1.e	Enterprising	OI	2.11	11/2023	Machine Learning
49-9052.00	1.B.1.f	Conventional	OI	4.16	11/2023	Machine Learning
49-9052.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9052.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9052.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9061.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9061.00	1.B.1.b	Investigative	OI	2.67	11/2023	Machine Learning
49-9061.00	1.B.1.c	Artistic	OI	1.97	11/2023	Machine Learning
49-9061.00	1.B.1.d	Social	OI	1.20	11/2023	Machine Learning
49-9061.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
49-9061.00	1.B.1.f	Conventional	OI	4.58	11/2023	Machine Learning
49-9061.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9061.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9061.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9062.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9062.00	1.B.1.b	Investigative	OI	4.59	11/2023	Machine Learning
49-9062.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9062.00	1.B.1.d	Social	OI	1.81	11/2023	Machine Learning
49-9062.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
49-9062.00	1.B.1.f	Conventional	OI	5.20	11/2023	Machine Learning
49-9062.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9062.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9062.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
49-9063.00	1.B.1.a	Realistic	OI	6.42	11/2023	Machine Learning
49-9063.00	1.B.1.b	Investigative	OI	2.59	11/2023	Machine Learning
49-9063.00	1.B.1.c	Artistic	OI	3.55	11/2023	Machine Learning
49-9063.00	1.B.1.d	Social	OI	1.66	11/2023	Machine Learning
49-9063.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
49-9063.00	1.B.1.f	Conventional	OI	3.38	11/2023	Machine Learning
49-9063.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9063.00	1.B.1.h	Second Interest High-Point	IH	3.00	11/2023	Machine Learning
49-9063.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9064.00	1.B.1.a	Realistic	OI	6.44	11/2023	Machine Learning
49-9064.00	1.B.1.b	Investigative	OI	1.97	11/2023	Machine Learning
49-9064.00	1.B.1.c	Artistic	OI	1.23	11/2023	Machine Learning
49-9064.00	1.B.1.d	Social	OI	1.47	11/2023	Machine Learning
49-9064.00	1.B.1.e	Enterprising	OI	1.30	11/2023	Machine Learning
49-9064.00	1.B.1.f	Conventional	OI	4.62	11/2023	Machine Learning
49-9064.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9064.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9064.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9071.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9071.00	1.B.1.b	Investigative	OI	2.51	11/2023	Machine Learning
49-9071.00	1.B.1.c	Artistic	OI	1.21	11/2023	Machine Learning
49-9071.00	1.B.1.d	Social	OI	1.78	11/2023	Machine Learning
49-9071.00	1.B.1.e	Enterprising	OI	1.53	11/2023	Machine Learning
49-9071.00	1.B.1.f	Conventional	OI	4.16	11/2023	Machine Learning
49-9071.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9071.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9071.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9081.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9081.00	1.B.1.b	Investigative	OI	3.57	11/2023	Machine Learning
49-9081.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9081.00	1.B.1.d	Social	OI	1.61	11/2023	Machine Learning
49-9081.00	1.B.1.e	Enterprising	OI	1.78	11/2023	Machine Learning
49-9081.00	1.B.1.f	Conventional	OI	4.30	11/2023	Machine Learning
49-9081.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9081.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9081.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
49-9091.00	1.B.1.a	Realistic	OI	6.08	11/2023	Machine Learning
49-9091.00	1.B.1.b	Investigative	OI	1.80	11/2023	Machine Learning
49-9091.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9091.00	1.B.1.d	Social	OI	1.23	11/2023	Machine Learning
49-9091.00	1.B.1.e	Enterprising	OI	1.89	11/2023	Machine Learning
49-9091.00	1.B.1.f	Conventional	OI	5.71	11/2023	Machine Learning
49-9091.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9091.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9091.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9092.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9092.00	1.B.1.b	Investigative	OI	3.60	11/2023	Machine Learning
49-9092.00	1.B.1.c	Artistic	OI	1.35	11/2023	Machine Learning
49-9092.00	1.B.1.d	Social	OI	1.10	11/2023	Machine Learning
49-9092.00	1.B.1.e	Enterprising	OI	1.66	11/2023	Machine Learning
49-9092.00	1.B.1.f	Conventional	OI	3.10	11/2023	Machine Learning
49-9092.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9092.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
49-9092.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9094.00	1.B.1.a	Realistic	OI	6.09	11/2023	Machine Learning
49-9094.00	1.B.1.b	Investigative	OI	2.18	11/2023	Machine Learning
49-9094.00	1.B.1.c	Artistic	OI	1.08	11/2023	Machine Learning
49-9094.00	1.B.1.d	Social	OI	1.57	11/2023	Machine Learning
49-9094.00	1.B.1.e	Enterprising	OI	1.34	11/2023	Machine Learning
49-9094.00	1.B.1.f	Conventional	OI	4.69	11/2023	Machine Learning
49-9094.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9094.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9094.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9095.00	1.B.1.a	Realistic	OI	6.83	11/2023	Machine Learning
49-9095.00	1.B.1.b	Investigative	OI	1.90	11/2023	Machine Learning
49-9095.00	1.B.1.c	Artistic	OI	1.52	11/2023	Machine Learning
49-9095.00	1.B.1.d	Social	OI	1.71	11/2023	Machine Learning
49-9095.00	1.B.1.e	Enterprising	OI	1.17	11/2023	Machine Learning
49-9095.00	1.B.1.f	Conventional	OI	3.90	11/2023	Machine Learning
49-9095.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9095.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9095.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9096.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
49-9096.00	1.B.1.b	Investigative	OI	2.39	11/2023	Machine Learning
49-9096.00	1.B.1.c	Artistic	OI	1.36	11/2023	Machine Learning
49-9096.00	1.B.1.d	Social	OI	1.00	11/2023	Machine Learning
49-9096.00	1.B.1.e	Enterprising	OI	1.87	11/2023	Machine Learning
49-9096.00	1.B.1.f	Conventional	OI	3.70	11/2023	Machine Learning
49-9096.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9096.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9096.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9097.00	1.B.1.a	Realistic	OI	6.46	11/2023	Machine Learning
49-9097.00	1.B.1.b	Investigative	OI	2.67	11/2023	Machine Learning
49-9097.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9097.00	1.B.1.d	Social	OI	1.17	11/2023	Machine Learning
49-9097.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
49-9097.00	1.B.1.f	Conventional	OI	4.54	11/2023	Machine Learning
49-9097.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9097.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9097.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9098.00	1.B.1.a	Realistic	OI	6.99	11/2023	Machine Learning
49-9098.00	1.B.1.b	Investigative	OI	1.96	11/2023	Machine Learning
49-9098.00	1.B.1.c	Artistic	OI	1.10	11/2023	Machine Learning
49-9098.00	1.B.1.d	Social	OI	1.81	11/2023	Machine Learning
49-9098.00	1.B.1.e	Enterprising	OI	1.63	11/2023	Machine Learning
49-9098.00	1.B.1.f	Conventional	OI	4.03	11/2023	Machine Learning
49-9098.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9098.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9098.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
49-9099.01	1.B.1.a	Realistic	OI	6.38	11/2023	Machine Learning
49-9099.01	1.B.1.b	Investigative	OI	3.44	11/2023	Machine Learning
49-9099.01	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
49-9099.01	1.B.1.d	Social	OI	1.68	11/2023	Machine Learning
49-9099.01	1.B.1.e	Enterprising	OI	1.78	11/2023	Machine Learning
49-9099.01	1.B.1.f	Conventional	OI	4.99	11/2023	Machine Learning
49-9099.01	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
49-9099.01	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
49-9099.01	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
51-1011.00	1.B.1.a	Realistic	OI	4.33	11/2023	Machine Learning
51-1011.00	1.B.1.b	Investigative	OI	1.52	11/2023	Machine Learning
51-1011.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
51-1011.00	1.B.1.d	Social	OI	2.87	11/2023	Machine Learning
51-1011.00	1.B.1.e	Enterprising	OI	6.17	11/2023	Machine Learning
51-1011.00	1.B.1.f	Conventional	OI	5.34	11/2023	Machine Learning
51-1011.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
51-1011.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
51-1011.00	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
51-2011.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
51-2011.00	1.B.1.b	Investigative	OI	2.65	11/2023	Machine Learning
51-2011.00	1.B.1.c	Artistic	OI	1.74	11/2023	Machine Learning
51-2011.00	1.B.1.d	Social	OI	1.00	11/2023	Machine Learning
51-2011.00	1.B.1.e	Enterprising	OI	1.35	11/2023	Machine Learning
51-2011.00	1.B.1.f	Conventional	OI	3.75	11/2023	Machine Learning
51-2011.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
51-2011.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
51-2011.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
51-2021.00	1.B.1.a	Realistic	OI	6.54	11/2023	Machine Learning
51-2021.00	1.B.1.b	Investigative	OI	2.28	11/2023	Machine Learning
51-2021.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
51-2021.00	1.B.1.d	Social	OI	1.12	11/2023	Machine Learning
51-2021.00	1.B.1.e	Enterprising	OI	1.40	11/2023	Machine Learning
51-2021.00	1.B.1.f	Conventional	OI	4.17	11/2023	Machine Learning
51-2021.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
51-2021.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
51-2021.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
51-2022.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
51-2022.00	1.B.1.b	Investigative	OI	3.33	11/2023	Machine Learning
51-2022.00	1.B.1.c	Artistic	OI	1.82	11/2023	Machine Learning
51-2022.00	1.B.1.d	Social	OI	1.24	11/2023	Machine Learning
51-2022.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
51-2022.00	1.B.1.f	Conventional	OI	4.30	11/2023	Machine Learning
51-2022.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
51-2022.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
51-2022.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
51-2023.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
51-2023.00	1.B.1.b	Investigative	OI	3.35	11/2023	Machine Learning
51-2023.00	1.B.1.c	Artistic	OI	1.41	11/2023	Machine Learning
51-2023.00	1.B.1.d	Social	OI	1.06	11/2023	Machine Learning
51-2023.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
51-2023.00	1.B.1.f	Conventional	OI	4.98	11/2023	Machine Learning
51-2023.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
51-2023.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
51-2023.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
51-2031.00	1.B.1.a	Realistic	OI	7.00	11/2023	Machine Learning
51-2031.00	1.B.1.b	Investigative	OI	2.85	11/2023	Machine Learning
51-2031.00	1.B.1.c	Artistic	OI	1.27	11/2023	Machine Learning
51-2031.00	1.B.1.d	Social	OI	1.00	11/2023	Machine Learning
51-2031.00	1.B.1.e	Enterprising	OI	1.06	11/2023	Machine Learning
